Organisation,SectorCluster,County
Royal Aid for Development,Governance & Rule of Law,Fashoda
Royal Aid for Development,Governance & Rule of Law,Malakal
Royal Aid for Development,Governance & Rule of Law,Manyo
Royal Aid for Development,Governance & Rule of Law,Panyikang
Royal Aid for Development,Governance & Rule of Law,Renk
The Eye of Mercy Organization-South Sudan,Education,Magwi
The Eye of Mercy Organization-South Sudan,Food Security & Livlihoods,Magwi
The Eye of Mercy Organization-South Sudan,Health,Magwi
The Eye of Mercy Organization-South Sudan,CCCM,Magwi
The Eye of Mercy Organization-South Sudan,Protection,Magwi
The Eye of Mercy Organization-South Sudan,Shelter and Non-Food Items,Magwi
The Eye of Mercy Organization-South Sudan,WASH,Magwi
The Eye of Mercy Organization-South Sudan,Conflict Prevention & Peacebuilding,Magwi
The Eye of Mercy Organization-South Sudan,Governance & Rule of Law,Magwi
TITI FOUNDATION,Education,Kajoo Keji
TITI FOUNDATION,Food Security & Livlihoods,Kajoo Keji
TITI FOUNDATION,Nutrition,Kajoo Keji
TITI FOUNDATION,Protection,Kajoo Keji
TITI FOUNDATION,Shelter and Non-Food Items,Kajoo Keji
Yei Teacher Training College ,Education,Lainya
Yei Teacher Training College ,Education,Morobo
Yei Teacher Training College ,Education,Yei
Community Fight Against GBV and HIV/AIDS,Education,Juba
Community Fight Against GBV and HIV/AIDS,Education,Fangak
Community Fight Against GBV and HIV/AIDS,Food Security & Livlihoods,Juba
Community Fight Against GBV and HIV/AIDS,Health,Juba
Community Fight Against GBV and HIV/AIDS,CCCM,Juba
Community Fight Against GBV and HIV/AIDS,Nutrition,Juba
Community Fight Against GBV and HIV/AIDS,Protection,Juba
New Page for Peace and Development,Education,Mundri East
New Page for Peace and Development,Education,Mundri West
New Page for Peace and Development,Education,Mvolo
New Page for Peace and Development,Protection,Mundri East
New Page for Peace and Development,Conflict Prevention & Peacebuilding,Mundri East
New Page for Peace and Development,Conflict Prevention & Peacebuilding,Mundri West
New Page for Peace and Development,Conflict Prevention & Peacebuilding,Mvolo
New Page for Peace and Development,Governance & Rule of Law,Mundri East
New Page for Peace and Development,Governance & Rule of Law,Mundri West
New Page for Peace and Development,Governance & Rule of Law,Mvolo
Children Aid South Sudan,Education,Nyirol
Children Aid South Sudan,Food Security & Livlihoods,Nyirol
Children Aid South Sudan,Food Security & Livlihoods,Rubkona
Children Aid South Sudan,Health,Juba
Children Aid South Sudan,Health,Nyirol
Children Aid South Sudan,Health,Rubkona
Children Aid South Sudan,Nutrition,Juba
Children Aid South Sudan,Nutrition,Uror
Children Aid South Sudan,Nutrition,Rubkona
Children Aid South Sudan,Protection,Juba
Children Aid South Sudan,Protection,Nyirol
Children Aid South Sudan,Protection,Rubkona
Children Aid South Sudan,WASH,Juba
Children Aid South Sudan,WASH,Nyirol
Children Aid South Sudan,WASH,Rubkona
"Gimba Educational Foundation, ",Education,Juba
"Gimba Educational Foundation, ",Education,Terekeka
"Gimba Educational Foundation, ",Education,Mundri East
"Gimba Educational Foundation, ",Food Security & Livlihoods,Juba
"Gimba Educational Foundation, ",Food Security & Livlihoods,Terekeka
"Gimba Educational Foundation, ",Food Security & Livlihoods,Mundri East
"Gimba Educational Foundation, ",Protection,Juba
"Gimba Educational Foundation, ",Protection,Terekeka
"Gimba Educational Foundation, ",Protection,Mundri East
"Gimba Educational Foundation, ",Conflict Prevention & Peacebuilding,Juba
"Gimba Educational Foundation, ",Conflict Prevention & Peacebuilding,Terekeka
"Gimba Educational Foundation, ",Conflict Prevention & Peacebuilding,Mundri East
Community Empowernment for progress Organization.,Food Security & Livlihoods,Juba
Community Empowernment for progress Organization.,Food Security & Livlihoods,Terekeka
Community Empowernment for progress Organization.,Protection,Juba
Community Empowernment for progress Organization.,Conflict Prevention & Peacebuilding,Juba
Community Empowernment for progress Organization.,Conflict Prevention & Peacebuilding,Terekeka
Community Empowernment for progress Organization.,Governance & Rule of Law,Juba
Community Empowernment for progress Organization.,Governance & Rule of Law,Lainya
Community Empowernment for progress Organization.,Governance & Rule of Law,Terekeka
Community Empowernment for progress Organization.,Governance & Rule of Law,Yambio
Community Empowernment for progress Organization.,Governance & Rule of Law,Rumbek Centre
Community Empowernment for progress Organization.,Governance & Rule of Law,Rumbek East
Community Empowernment for progress Organization.,Governance & Rule of Law,Rumbek North
Community Empowernment for progress Organization.,Media,Yirol West
South Sudan Association for Water Supply and Sanitation,WASH,Juba
South Sudan Association for Water Supply and Sanitation,WASH,Magwi
South Sudan Association for Water Supply and Sanitation,WASH,Mundri West
South Sudan Association for Water Supply and Sanitation,WASH,Twic East
Institute for Development of Civil Society,Food Security & Livlihoods,Malakal
Institute for Development of Civil Society,Conflict Prevention & Peacebuilding,Juba
Institute for Development of Civil Society,Conflict Prevention & Peacebuilding,Bor South
Institute for Development of Civil Society,Conflict Prevention & Peacebuilding,Fashoda
Institute for Development of Civil Society,Conflict Prevention & Peacebuilding,Malakal
Institute for Development of Civil Society,Governance & Rule of Law,Juba
Institute for Development of Civil Society,Governance & Rule of Law,Malakal
Institute for Development of Civil Society,Media,Juba
Sudd Silent Hands,Education,Juba
Sudd Silent Hands,Education,Bor South
Humane-Aid for Community Organisation,Education,Yirol East
Humane-Aid for Community Organisation,Health,Juba
Humane-Aid for Community Organisation,Mine Action,Yirol East
Humane-Aid for Community Organisation,Nutrition,Juba
Humane-Aid for Community Organisation,Protection,Rumbek East
Humane-Aid for Community Organisation,Protection,Yirol East
Humane-Aid for Community Organisation,Protection,Panyijar
Humane-Aid for Community Organisation,WASH,Juba
Humane-Aid for Community Organisation,Conflict Prevention & Peacebuilding,Rumbek East
Humane-Aid for Community Organisation,Conflict Prevention & Peacebuilding,Yirol East
Humane-Aid for Community Organisation,Conflict Prevention & Peacebuilding,Panyijar
Sudan Evangelical Mission,Education,Maridi
Sudan Evangelical Mission,Education,Mundri East
Sudan Evangelical Mission,Education,Mundri West
Sudan Evangelical Mission,Education,Mvolo
Sudan Evangelical Mission,Food Security & Livlihoods,Mundri East
Sudan Evangelical Mission,Food Security & Livlihoods,Mundri West
Sudan Evangelical Mission,Food Security & Livlihoods,Mvolo
Sudan Evangelical Mission,Health,Mundri East
Sudan Evangelical Mission,Health,Mundri West
Sudan Evangelical Mission,Health,Mvolo
Sudan Evangelical Mission,Protection,Maridi
Sudan Evangelical Mission,Protection,Mundri East
Sudan Evangelical Mission,Protection,Mundri West
Sudan Evangelical Mission,Protection,Mvolo
Sudan Evangelical Mission,Conflict Prevention & Peacebuilding,Maridi
Sudan Evangelical Mission,Conflict Prevention & Peacebuilding,Mundri East
Sudan Evangelical Mission,Conflict Prevention & Peacebuilding,Mundri West
Sudan Evangelical Mission,Conflict Prevention & Peacebuilding,Mvolo
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Juba
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Terekeka
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Ikotos
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Kapoeta East
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Kapoeta North
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Kapoeta South
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Lafon
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Magwi
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Education,Torit
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Pibor
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Pochalla
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Uror
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Awerial
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Yirol East
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Yirol West
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Aweil Centre
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Wau
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Leer
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Mayom
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Pariang
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Fashoda
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Malakal
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Melut
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Abyei Region
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Tonj East
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Food Security & Livlihoods,Twic
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Juba
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Ikotos
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Lafon
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Magwi
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Torit
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Leer
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Mayom
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Malakal
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Melut
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Health,Renk
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,CCCM,Juba
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,CCCM,Bor South
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,CCCM,Pibor
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Nutrition,Yirol East
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Nutrition,Yirol West
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Nutrition,Aweil Centre
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Kapoeta East
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Kapoeta North
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Kapoeta South
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Lafon
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Magwi
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Torit
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Bor South
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Pibor
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Awerial
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Yirol East
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Yirol West
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Protection,Aweil Centre
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Shelter and Non-Food Items,Leer
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Governance & Rule of Law,Juba
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Environment & Natural Resources,Kapoeta South
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Environment & Natural Resources,Torit
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Media,Tonj North
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Media,Tonj South
SOLIDARITY ASSOCIATION FOR REHABILITATION AND RECOVERY AFFAIRS ,Media,Twic
Community Aid for Relief and Development Organization-CARDO,Education,Jur River
Community Aid for Relief and Development Organization-CARDO,Education,Wau
Community Aid for Relief and Development Organization-CARDO,Food Security & Livlihoods,Jur River
Community Aid for Relief and Development Organization-CARDO,Food Security & Livlihoods,Wau
Community Aid for Relief and Development Organization-CARDO,Health,Jur River
Community Aid for Relief and Development Organization-CARDO,Nutrition,Jur River
Community Aid for Relief and Development Organization-CARDO,Protection,Jur River
Community Aid for Relief and Development Organization-CARDO,Protection,Wau
Community Aid for Relief and Development Organization-CARDO,WASH,Jur River
Community Aid for Relief and Development Organization-CARDO,Conflict Prevention & Peacebuilding,Jur River
Community Aid for Relief and Development Organization-CARDO,Conflict Prevention & Peacebuilding,Wau
Community Aid for Relief and Development Organization-CARDO,Governance & Rule of Law,Jur River
Community Aid for Relief and Development Organization-CARDO,Governance & Rule of Law,Wau
Community Aid for Relief and Development Organization-CARDO,Media,Jur River
Community Aid for Relief and Development Organization-CARDO,Media,Wau
Action for Recoevery and Transformation,Health,Juba
Action for Recoevery and Transformation,Health,Kajoo Keji
Action for Recoevery and Transformation,Health,Lainya
Action for Recoevery and Transformation,Health,Morobo
Action for Recoevery and Transformation,Nutrition,Juba
Action for Recoevery and Transformation,Nutrition,Kajoo Keji
Action for Recoevery and Transformation,Nutrition,Lainya
Action for Recoevery and Transformation,Nutrition,Morobo
